instruction,ISA,depend on macro,valid,why invalid,tested,comment
BX_IA_V128_VMOVLPS_MqVps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VMOVHPS_MqVps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VMOVLPD_MqVsd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VMOVHPD_MqVsd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VMOVLPD_VpdHpdMq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VMOVHPD_VpdHpdMq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VMOVDDUP_VpdWpd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VMOVDDUP_VpdWpd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VMOVSLDUP_VpsWps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VMOVSHDUP_VpsWps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,2,AVX1/AVX2
BX_IA_VLDDQU_VdqMdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VMOVNTDQA_VdqMdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VMOVNTDQA_VdqMdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VMOVNTPS_MpsVps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VMOVNTPS_MpsVps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VMOVNTPD_MpdVpd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VMOVNTPD_MpdVpd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VMOVNTDQ_MdqVdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VMOVNTDQ_MdqVdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VUCOMISS_VssWss,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VCOMISS_VssWss,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VUCOMISD_VsdWsd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,135545,AVX1/AVX2
BX_IA_VCOMISD_VsdWsd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VRSQRTSS_VssHpsWss,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VRSQRTPS_VpsWps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VRCPSS_VssHpsWss,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VRCPPS_VpsWps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VANDPS_VpsHpsWps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,5473,AVX1/AVX2
BX_IA_VANDPD_VpdHpdWpd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,124,AVX1/AVX2
BX_IA_VANDNPS_VpsHpsWps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VANDNPD_VpdHpdWpd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,124,AVX1/AVX2
BX_IA_VORPS_VpsHpsWps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,5,AVX1/AVX2
BX_IA_VORPD_VpdHpdWpd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,124,AVX1/AVX2
BX_IA_VXORPS_VpsHpsWps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,1570,AVX1/AVX2
BX_IA_VXORPD_VpdHpdWpd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,83856,AVX1/AVX2
BX_IA_V128_VPSHUFD_VdqWdqIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,19076,AVX1/AVX2
BX_IA_V256_VPSHUFD_VdqWdqIb,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPSHUFHW_VdqWdqIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VPSHUFHW_VdqWdqIb,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPSHUFLW_VdqWdqIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VPSHUFLW_VdqWdqIb,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VHADDPD_VpdHpdWpd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VHADDPS_VpsHpsWps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VHSUBPD_VpdHpdWpd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VHSUBPS_VpsHpsWps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VSHUFPS_VpsHpsWpsIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VSHUFPD_VpdHpdWpdIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VADDSUBPD_VpdHpdWpd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VADDSUBPS_VpsHpsWps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VROUNDPS_VpsWpsIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VROUNDPD_VpdWpdIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VROUNDSD_VsdHpdWsdIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VROUNDSS_VssHpsWssIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VDPPS_VpsHpsWpsIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VDPPD_VpdHpdWpdIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VADDPS_VpsHpsWps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,58996,AVX1/AVX2/SSE alias
BX_IA_VADDPD_VpdHpdWpd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2/SSE alias
BX_IA_VADDSS_VssHpsWss,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2/SSE alias
BX_IA_VADDSD_VsdHpdWsd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,429583,AVX1/AVX2/SSE alias
BX_IA_VMULPS_VpsHpsWps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,129425,AVX1/AVX2/SSE alias
BX_IA_VMULPD_VpdHpdWpd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2/SSE alias
BX_IA_VMULSS_VssHpsWss,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2/SSE alias
BX_IA_VMULSD_VsdHpdWsd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,641126,AVX1/AVX2/SSE alias
BX_IA_VSUBPS_VpsHpsWps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,20,AVX1/AVX2/SSE alias
BX_IA_VSUBPD_VpdHpdWpd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2/SSE alias
BX_IA_VSUBSS_VssHpsWss,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2/SSE alias
BX_IA_VSUBSD_VsdHpdWsd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,422295,AVX1/AVX2/SSE alias
BX_IA_VDIVPS_VpsHpsWps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,4102,AVX1/AVX2/SSE alias
BX_IA_VDIVPD_VpdHpdWpd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2/SSE alias
BX_IA_VDIVSS_VssHpsWss,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2/SSE alias
BX_IA_VDIVSD_VsdHpdWsd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2/SSE alias
BX_IA_VMAXPS_VpsHpsWps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,5477,AVX1/AVX2/SSE alias
BX_IA_VMAXPD_VpdHpdWpd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2/SSE alias
BX_IA_VMAXSS_VssHpsWss,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2/SSE alias
BX_IA_VMAXSD_VsdHpdWsd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2/SSE alias
BX_IA_VMINPS_VpsHpsWps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,5477,AVX1/AVX2/SSE alias
BX_IA_VMINPD_VpdHpdWpd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2/SSE alias
BX_IA_VMINSS_VssHpsWss,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2/SSE alias
BX_IA_VMINSD_VsdHpdWsd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2/SSE alias
BX_IA_VSQRTPS_VpsWps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2/SSE alias
BX_IA_VSQRTPD_VpdWpd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2/SSE alias
BX_IA_VSQRTSS_VssHpsWss,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2/SSE alias
BX_IA_VSQRTSD_VsdHpdWsd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2/SSE alias
BX_IA_VCMPPS_VpsHpsWpsIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,1,AVX1/AVX2/SSE alias
BX_IA_VCMPPD_VpdHpdWpdIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2/SSE alias
BX_IA_VCMPSS_VssHpsWssIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2/SSE alias
BX_IA_VCMPSD_VsdHpdWsdIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,124,AVX1/AVX2/SSE alias
BX_IA_V128_VPSRLW_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VPSRLW_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPSRLD_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,2660,AVX1/AVX2
BX_IA_V256_VPSRLD_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPSRLQ_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VPSRLQ_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPSRAW_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VPSRAW_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPSRAD_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VPSRAD_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPSLLW_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VPSLLW_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPSLLD_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VPSLLD_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPSLLQ_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VPSLLQ_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPSRLW_UdqIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,53823,AVX1/AVX2
BX_IA_V256_VPSRLW_UdqIb,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPSRAW_UdqIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VPSRAW_UdqIb,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPSLLW_UdqIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VPSLLW_UdqIb,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPSRLD_UdqIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,15747,AVX1/AVX2
BX_IA_V256_VPSRLD_UdqIb,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPSRAD_UdqIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,10644,AVX1/AVX2
BX_IA_V256_VPSRAD_UdqIb,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPSLLD_UdqIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,12758,AVX1/AVX2
BX_IA_V256_VPSLLD_UdqIb,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPSRLQ_UdqIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VPSRLQ_UdqIb,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPSLLQ_UdqIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VPSLLQ_UdqIb,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPSRLDQ_UdqIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VPSRLDQ_UdqIb,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPSLLDQ_UdqIb,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,60,AVX1/AVX2
BX_IA_V256_VPSLLDQ_UdqIb,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPMOVMSKB_GdUdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,723,AVX1/AVX2
BX_IA_V256_VPMOVMSKB_GdUdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,5,AVX1/AVX2
BX_IA_VMOVMSKPS_GdUps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VMOVMSKPD_GdUpd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_VUNPCKLPD_VpdHpdWpd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,11648,AVX1/AVX2
BX_IA_VUNPCKHPD_VpdHpdWpd,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,11648,AVX1/AVX2
BX_IA_VUNPCKLPS_VpsHpsWps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,8910,AVX1/AVX2
BX_IA_VUNPCKHPS_VpsHpsWps,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,8910,AVX1/AVX2
BX_IA_V128_VPUNPCKHDQ_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VPUNPCKHDQ_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPUNPCKLDQ_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VPUNPCKLDQ_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPUNPCKLBW_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,5472,AVX1/AVX2
BX_IA_V256_VPUNPCKLBW_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPUNPCKLWD_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,10944,AVX1/AVX2
BX_IA_V256_VPUNPCKLWD_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPUNPCKHBW_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,53526,AVX1/AVX2
BX_IA_V256_VPUNPCKHBW_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPUNPCKHWD_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VPUNPCKHWD_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPUNPCKLQDQ_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,4446,AVX1/AVX2
BX_IA_V256_VPUNPCKLQDQ_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPUNPCKHQDQ_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,4446,AVX1/AVX2
BX_IA_V256_VPUNPCKHQDQ_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPCMPEQB_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,1446,AVX1/AVX2
BX_IA_V256_VPCMPEQB_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,5,AVX1/AVX2
BX_IA_V128_VPCMPEQW_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VPCMPEQW_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPCMPEQD_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,5402,AVX1/AVX2
BX_IA_V256_VPCMPEQD_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,6666,AVX1/AVX2
BX_IA_V128_VPCMPEQQ_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VPCMPEQQ_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPCMPGTB_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,2892,AVX1/AVX2
BX_IA_V256_VPCMPGTB_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPCMPGTW_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VPCMPGTW_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPCMPGTD_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,18540,AVX1/AVX2
BX_IA_V256_VPCMPGTD_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPCMPGTQ_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VPCMPGTQ_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPSUBSB_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VPSUBSB_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V128_VPSUBSW_VdqHdqWdq,BX_ISA_AVX,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
BX_IA_V256_VPSUBSW_VdqHdqWdq,BX_ISA_AVX2,BX_SUPPORT_AVX && BX_CPU_LEVEL>=6,Y,,0,AVX1/AVX2
